100,0.000997781753540039
200,0.0019991397857666016
300,0.0030803680419921875
400,0.007077455520629883
500,0.00901031494140625
600,0.012999773025512695
700,0.018999814987182617
800,0.025127172470092773
900,0.0300142765045166
1000,0.0408933162689209
2000,0.14713335037231445
3000,0.324066162109375
4000,0.5899138450622559
5000,1.0853991508483887
