100,0.0009996891021728516
200,0.004996776580810547
300,0.011000633239746094
400,0.019402742385864258
500,0.0269012451171875
600,0.03999900817871094
700,0.05692720413208008
800,0.0760047435760498
900,0.0908970832824707
1000,0.11900782585144043
2000,0.45884060859680176
3000,1.100907802581787
4000,1.8359336853027344
5000,3.4669508934020996
